player_id,full_name,first_name,last_name,team,position,weight,status,search_full_name,number,birth_date,height,espn_id,years_exp,yahoo_id,search_rank,college,rotowire_id,age,active,fantasy_data_id,injury_status,rotoworld_id,swish_id,stats_id,injury_body_part,practice_participation
4080,Zay Jones,Zay,Jones,JAX,WR,200,Active,zayjones,7,1995-03-30,74,3059722,5,30150,263,East Carolina,11751,27,TRUE,18926,NA,12246,746491,746491,NA,NA
8205,Isiah Pacheco,Isiah,Pacheco,KC,RB,216,Active,isiahpacheco,10,2000-03-02,70,NA,0,NA,254,Rutgers,16104,22,TRUE,NA,NA,NA,1106832,NA,NA,NA
8213,Dai'Jean Dixon,Dai'Jean,Dixon,NO,WR,200,Active,daijeandixon,84,1998-10-16,76,NA,0,NA,554,Nicholls State,15571,23,TRUE,NA,NA,NA,1061898,NA,NA,NA
8147,John Metchie,John,Metchie,HOU,WR,187,Active,johnmetchie,88,2000-07-18,71,NA,0,NA,245,Alabama,16069,22,TRUE,NA,PUP,NA,1160348,NA,NA,NA
886,Taiwan Jones,Taiwan,Jones,BUF,RB,195,Active,taiwanjones,25,1988-07-26,72,14167,11,24912,9999999,Eastern Washington,7324,34,TRUE,13063,NA,NA,386116,386116,NA,NA
5004,Ito Smith,Ito,Smith,DAL,RB,195,Active,itosmith,43,1995-09-11,69,3123969,4,31096,9999999,Southern Miss,12835,26,TRUE,19924,NA,13252,835082,835082,NA,NA
7865,Brandon Smith,Brandon,Smith,DAL,WR,220,Active,brandonsmith,80,1998-12-10,74,NA,1,NA,9999999,Iowa,15307,23,TRUE,NA,NA,NA,1059220,NA,NA,NA
4263,Elijah McGuire,Elijah,McGuire,KC,RB,214,Active,elijahmcguire,24,1994-06-01,70,3042494,5,30301,9999999,Louisiana-Lafayette,11766,27,TRUE,19109,NA,12301,736984,736984,NA,NA
4647,Colin Thompson,Colin,Thompson,CAR,TE,255,Active,colinthompson,86,1993-12-15,76,2980120,5,30740,9999999,Temple,12375,28,TRUE,19542,Questionable,NA,694629,694629,NA,NA
7082,Dalton Keene,Dalton,Keene,NE,TE,251,Active,daltonkeene,44,1999-04-14,76,4240861,2,32771,327,Virginia Tech,14559,23,TRUE,21808,NA,NA,976973,NA,NA,NA
6843,Albert Okwuegbunam,Albert,Okwuegbunam,DEN,TE,258,Active,albertokwuegbunam,85,1998-04-25,77,4035115,2,32788,122,Missouri,14369,24,TRUE,21794,NA,NA,920077,NA,NA,NA
7090,Darnell Mooney,Darnell,Mooney,CHI,WR,173,Active,darnellmooney,11,1997-10-29,71,4040655,2,32843,71,Tulane,14510,24,TRUE,21961,NA,NA,912027,NA,NA,NA
8755,Kaden Davis,Kaden,Davis,DEN,WR,190,Active,kadendavis,13,NA,73,NA,0,NA,9999999,Northwest Missouri State,16472,NA,TRUE,NA,NA,NA,1386002,NA,NA,NA
5102,Daurice Fountain,Daurice,Fountain,KC,WR,212,Active,dauricefountain,82,1995-12-22,73,3120659,4,31129,9999999,Northern Iowa,12672,26,TRUE,19981,NA,NA,830751,830751,NA,NA
LV,Las Vegas Raiders,Las Vegas,Raiders,LV,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
6001,Drew Sample,Drew,Sample,CIN,TE,255,Active,drewsample,89,1996-04-16,76,3127310,3,31884,573,Washington,13809,26,TRUE,20931,Questionable,14111,837824,837824,NA,NA
4085,Adam Shaheen,Adam,Shaheen,MIA,TE,248,Active,adamshaheen,80,1994-10-24,79,4198676,5,30158,9999999,Ashland,11898,27,TRUE,18931,NA,12283,1049770,1049770,NA,NA
5848,Marquise Brown,Marquise,Brown,ARI,WR,170,Active,marquisebrown,2,1997-06-04,69,4241372,3,31857,59,Oklahoma,13502,25,TRUE,21045,Questionable,14010,976220,976220,NA,NA
1706,Jack Doyle,Jack,Doyle,IND,TE,262,Active,jackdoyle,84,1990-05-05,78,16504,9,27299,504,Western Kentucky,9081,31,TRUE,15602,NA,9075,477386,477386,NA,NA
2319,DeVante Parker,DeVante,Parker,NE,WR,218,Active,devanteparker,1,1993-01-20,75,2576623,7,28402,150,Louisville,10152,29,TRUE,16775,NA,10415,602241,602241,NA,NA
5919,Elijah Holyfield,Elijah,Holyfield,CIN,RB,215,Inactive,elijahholyfield,36,1997-11-30,70,4035006,3,32148,9999999,Georgia,13534,24,TRUE,20809,IR,NA,922028,922028,NA,NA
7530,Frank Darby,Frank,Darby,ATL,WR,200,Active,frankdarby,88,1997-09-08,73,NA,1,NA,9999999,Arizona State,15465,24,TRUE,NA,NA,NA,919285,NA,NA,NA
6156,Benny Snell,Benny,Snell,PIT,RB,224,Active,bennysnell,24,1998-02-27,70,4035072,3,31954,495,Kentucky,13453,24,TRUE,20950,Questionable,13951,920062,920062,NA,NA
8212,Dustin Crum,Dustin,Crum,KC,QB,210,Active,dustincrum,13,1999-01-05,73,NA,0,NA,9999999,Kent State,15969,23,TRUE,NA,NA,NA,1060005,NA,NA,NA
8215,Austin Allen,Austin,Allen,NYG,TE,255,Active,austinallen,46,1998-11-10,81,NA,0,NA,9999999,Nebraska,NA,23,TRUE,NA,NA,NA,976477,NA,NA,NA
3582,Chester Rogers,Chester,Rogers,HOU,WR,184,Active,chesterrogers,16,1994-01-12,72,2983209,6,29609,9999999,Grambling State,11256,28,TRUE,18361,Questionable,11753,702949,702949,NA,NA
6074,Donald Parham,Donald,Parham,LAC,TE,237,Active,donaldparham,89,1997-08-16,80,3912092,2,32456,291,Stetson,13602,24,TRUE,20905,Questionable,NA,875649,875649,NA,NA
4149,Jamaal Williams,Jamaal,Williams,DET,RB,224,Active,jamaalwilliams,30,1995-04-03,72,2980453,5,30247,164,BYU,11777,27,TRUE,18995,NA,12298,695311,695311,NA,NA
8126,Wan'Dale Robinson,Wan'Dale,Robinson,NYG,WR,185,Active,wandalerobinson,17,2001-01-05,68,NA,0,NA,188,Kentucky,15838,21,TRUE,NA,NA,NA,1164875,NA,NA,NA
6535,Nate Becker,Nate,Becker,CAR,TE,264,Active,natebecker,0,1996-03-24,77,3125999,3,32449,9999999,Miami (OH),14208,26,TRUE,21409,NA,NA,830983,830983,NA,NA
8858,Keshunn Abram,Keshunn,Abram,NYJ,WR,193,Active,keshunnabram,86,1999-02-03,74,NA,0,NA,9999999,Kent State,16429,23,TRUE,NA,NA,NA,1176303,NA,NA,NA
5859,A.J. Brown,A.J.,Brown,PHI,WR,226,Active,ajbrown,11,1997-06-30,73,4047646,3,31883,27,Ole Miss,13432,25,TRUE,21042,NA,13946,944826,944826,NA,NA
6927,Quez Watkins,Quez,Watkins,PHI,WR,193,Active,quezwatkins,16,1998-06-09,72,4050373,2,32870,544,Southern Miss,14464,24,TRUE,21957,NA,NA,949134,NA,NA,NA
7556,Marquez Stevenson,Marquez,Stevenson,BUF,WR,180,Active,marquezstevenson,5,1998-03-26,70,NA,1,NA,642,Houston,15436,24,TRUE,NA,Questionable,NA,921399,NA,NA,NA
4035,Alvin Kamara,Alvin,Kamara,NO,RB,215,Active,alvinkamara,41,1995-07-25,70,3054850,5,30180,17,Tennessee,11732,27,TRUE,18878,NA,12172,750846,750846,NA,NA
8489,Andrew Ogletree,Andrew,Ogletree,IND,TE,260,Active,andrewogletree,85,1998-07-28,77,NA,0,NA,430,Youngstown State,16277,24,TRUE,NA,NA,NA,1271740,NA,NA,NA
6427,Ashton Dulin,Ashton,Dulin,IND,WR,215,Active,ashtondulin,16,1997-05-15,73,4061956,3,32292,408,Malone (OH),13854,25,TRUE,21349,NA,NA,1166036,1166036,NA,NA
8154,Brian Robinson,Brian,Robinson,WAS,RB,228,Active,brianrobinson,8,1999-03-22,73,NA,0,NA,173,Alabama,15907,23,TRUE,NA,NA,NA,973966,NA,NA,NA
8214,Cole Turner,Cole,Turner,WAS,TE,240,Active,coleturner,85,NA,78,NA,0,NA,617,Nevada,15923,NA,TRUE,NA,Questionable,NA,1122692,NA,NA,NA
8568,John Lovett,John,Lovett,CAR,RB,210,Active,johnlovett,37,NA,72,NA,0,NA,9999999,Penn State,16243,NA,TRUE,NA,NA,NA,1066889,NA,NA,NA
4144,Jonnu Smith,Jonnu,Smith,NE,TE,248,Active,jonnusmith,81,1995-08-22,75,3054212,5,30213,287,Florida International,11807,26,TRUE,18990,NA,12344,743749,743749,NA,NA
4988,Nick Chubb,Nick,Chubb,CLE,RB,227,Active,nickchubb,24,1995-12-27,71,3128720,4,31005,15,Georgia,12886,26,TRUE,19798,NA,13161,822857,822857,NA,NA
8211,Tyrion Davis-Price,Tyrion,Davis-Price,SF,RB,219,Active,tyriondavisprice,32,2000-10-23,73,NA,0,NA,160,LSU,15986,21,TRUE,NA,NA,NA,1161729,NA,NA,NA
7536,Quintin Morris,Quintin,Morris,BUF,TE,252,Active,quintinmorris,85,1999-01-21,74,NA,1,NA,9999999,Bowling Green,15460,23,TRUE,NA,NA,NA,1059680,NA,NA,NA
8145,Jeremy Ruckert,Jeremy,Ruckert,NYJ,TE,250,Active,jeremyruckert,89,2000-08-11,77,NA,0,NA,563,Ohio State,15996,22,TRUE,NA,NA,NA,1122596,NA,NA,NA
8437,Thomas Hennigan,Thomas,Hennigan,MIN,WR,210,Active,thomashennigan,89,1998-08-18,73,NA,0,NA,9999999,Appalachian State,16301,23,TRUE,NA,NA,NA,975342,NA,NA,NA
5101,Deon Cain,Deon,Cain,PHI,WR,202,Active,deoncain,85,1996-08-09,74,3728254,4,31155,9999999,Clemson,12611,26,TRUE,19980,NA,13167,867754,867754,NA,NA
4219,Jeremy McNichols,Jeremy,McNichols,PIT,RB,214,Inactive,jeremymcnichols,33,1995-12-26,69,3127586,5,30275,543,Boise State,11767,26,TRUE,19065,IR,12174,837594,837594,NA,NA
8208,Tyler Badie,Tyler,Badie,BAL,RB,197,Active,tylerbadie,30,2000-02-07,68,NA,0,NA,219,Missouri,15893,22,TRUE,NA,NA,NA,1124338,NA,NA,NA
7596,Elijah Moore,Elijah,Moore,NYJ,WR,178,Active,elijahmoore,8,2000-03-27,70,NA,1,NA,87,Ole Miss,15280,22,TRUE,NA,NA,NA,1128783,NA,NA,NA
8828,Michael Young,Michael,Young,IND,WR,190,Active,michaelyoung,84,NA,70,NA,0,NA,436,Cincinnati,16486,NA,TRUE,NA,NA,NA,1066802,NA,NA,NA
8002,Shane Buechele,Shane,Buechele,KC,QB,210,Active,shanebuechele,6,1998-01-08,72,NA,1,NA,9999999,SMU,15262,24,TRUE,NA,NA,NA,911619,NA,NA,NA
8245,Derrick Deese,Derrick,Deese,DET,TE,235,Active,derrickdeese,48,NA,76,NA,0,NA,461,San Jose State,16040,NA,TRUE,NA,NA,NA,1130750,NA,NA,NA
7540,Amari Rodgers,Amari,Rodgers,GB,WR,212,Active,amarirodgers,8,1999-09-23,69,NA,1,NA,268,Clemson,15441,22,TRUE,NA,NA,NA,978580,NA,NA,NA
5284,Jeff Wilson,Jeff,Wilson,SF,RB,213,Active,jeffwilson,22,1995-11-16,72,3122976,4,31394,257,North Texas,12932,26,TRUE,20360,NA,13578,834195,834195,NA,NA
8840,Cole Fotheringham,Cole,Fotheringham,LV,TE,246,Active,colefotheringham,85,NA,76,NA,0,NA,527,Utah,16556,NA,TRUE,NA,NA,NA,913155,NA,NA,NA
7611,Rhamondre Stevenson,Rhamondre,Stevenson,NE,RB,230,Active,rhamondrestevenson,38,1998-02-23,72,NA,1,NA,106,Oklahoma,15372,24,TRUE,NA,NA,NA,1174682,NA,NA,NA
8917,KaVontae Turpin,KaVontae,Turpin,DAL,WR,153,Active,kavontaeturpin,2,1996-08-02,69,NA,0,NA,638,TCU,13894,26,TRUE,NA,NA,NA,865958,NA,NA,NA
LAC,Los Angeles Chargers,Los Angeles,Chargers,LAC,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
1984,Allen Hurns,Allen,Hurns,MIA,WR,195,Active,allenhurns,8,1991-11-12,75,17177,8,27874,9999999,Miami (FL),9485,30,TRUE,16253,Questionable,9867,540997,540997,NA,NA
7106,Lawrence Cager,Lawrence,Cager,NYJ,WR,220,Active,lawrencecager,81,1997-08-20,77,3917849,2,33329,9999999,Georgia,14597,24,TRUE,21728,NA,NA,880123,NA,NA,NA
1029,Nick Foles,Nick,Foles,IND,QB,243,Active,nickfoles,9,1989-01-20,78,14877,10,25798,526,Arizona,8066,33,TRUE,13723,NA,7475,403189,403189,NA,NA
8255,Raheem Blackshear,Raheem,Blackshear,BUF,RB,198,Active,raheemblackshear,35,1999-06-05,69,NA,0,NA,9999999,Virginia Tech,16355,23,TRUE,NA,NA,NA,1068724,NA,NA,NA
4972,Mason Rudolph,Mason,Rudolph,PIT,QB,235,Active,masonrudolph,2,1995-07-17,77,3116407,4,31046,472,Oklahoma State,12629,27,TRUE,19850,NA,13075,823220,823220,NA,NA
4973,Hayden Hurst,Hayden,Hurst,CIN,TE,250,Active,haydenhurst,88,1993-08-24,76,3924365,4,30995,171,South Carolina,12467,28,TRUE,19843,NA,13098,881956,881956,NA,NA
5937,Diontae Johnson,Diontae,Johnson,PIT,WR,183,Active,diontaejohnson,18,1996-07-05,70,3932905,3,31898,39,Toledo,13472,26,TRUE,21077,Questionable,14126,891115,891115,NA,NA
2944,Matt LaCosse,Matt,LaCosse,NE,TE,255,Active,mattlacosse,83,1992-09-21,78,2576179,7,28875,9999999,Illinois,10727,29,TRUE,17415,NA,10980,606055,606055,NA,NA
BAL,Baltimore Ravens,Baltimore,Ravens,BAL,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
4551,Tanner Gentry,Tanner,Gentry,BUF,WR,209,Active,tannergentry,87,1994-12-18,74,3043841,5,30720,698,Wyoming,12353,27,TRUE,19431,NA,12470,728964,728964,NA,NA
7359,Nakia Griffin-Stewart,Nakia,Griffin-Stewart,CLE,TE,260,Active,nakiagriffinstewart,89,1996-11-12,77,3930035,2,33031,504,Pittsburgh,15110,25,TRUE,22347,NA,NA,884675,NA,NA,NA
827,Tyrod Taylor,Tyrod,Taylor,NYG,QB,215,Active,tyrodtaylor,2,1989-08-03,73,14163,11,24967,635,Virginia Tech,7357,33,TRUE,12831,NA,6509,399579,399579,NA,NA
6069,Stanley Morgan,Stanley,Morgan,CIN,WR,205,Active,stanleymorgan,17,1996-09-07,72,3699902,3,32469,9999999,Nebraska,13877,25,TRUE,20886,NA,NA,866112,866112,NA,NA
6181,Trevon Wesco,Trevon,Wesco,NYJ,TE,267,Active,trevonwesco,85,1995-09-12,75,4039253,3,31953,9999999,West Virginia,13828,26,TRUE,20977,NA,NA,919456,919456,NA,NA
4468,Antony Auclair,Antony,Auclair,HOU,TE,256,Active,antonyauclair,83,1993-05-28,78,4081127,5,30468,9999999,Laval (CAN),12230,29,TRUE,19335,Questionable,NA,1050026,1050026,NA,NA
5123,Trenton Cannon,Trenton,Cannon,TEN,RB,185,Active,trentoncannon,23,1994-07-23,71,4261020,4,31174,628,Virginia State,12997,28,TRUE,20040,NA,13304,1075216,1075216,NA,NA
7567,Kenneth Gainwell,Kenneth,Gainwell,PHI,RB,200,Active,kennethgainwell,14,1999-03-14,69,NA,1,NA,145,Memphis,15222,23,TRUE,NA,Questionable,NA,1130705,NA,NA,NA
2505,Darren Waller,Darren,Waller,LV,TE,255,Active,darrenwaller,83,1992-09-13,78,2576925,7,28592,39,Georgia Tech,10215,29,TRUE,16964,Questionable,10433,600191,600191,NA,NA
490,Chase Daniel,Chase,Daniel,LAC,QB,229,Active,chasedaniel,4,1986-10-07,72,12471,13,9678,9999999,Missouri,6162,35,TRUE,9902,NA,5170,300101,300101,NA,NA
5012,Mark Andrews,Mark,Andrews,BAL,TE,256,Active,markandrews,89,1995-09-06,77,3116365,4,31056,17,Oklahoma,12559,26,TRUE,19803,NA,13182,820699,820699,NA,NA
5032,Jordan Akins,Jordan,Akins,NYG,TE,250,Active,jordanakins,88,1992-04-19,75,3128452,4,31068,9999999,UCF,12568,30,TRUE,19903,NA,NA,838396,838396,NA,NA
5248,Gus Edwards,Gus,Edwards,BAL,RB,238,Active,gusedwards,35,1995-04-13,73,3051926,4,31424,161,Rutgers,13123,27,TRUE,20239,PUP,13606,739799,739799,NA,NA
7066,K.J. Osborn,K.J.,Osborn,MIN,WR,203,Active,kjosborn,17,1997-06-10,71,3916566,2,32846,175,Miami (FL),14641,25,TRUE,21714,NA,NA,881058,NA,NA,NA
7539,Gerrid Doaks,Gerrid,Doaks,MIA,RB,228,Active,gerriddoaks,23,1998-06-09,71,NA,1,NA,432,Cincinnati,15331,24,TRUE,NA,NA,NA,911027,NA,NA,NA
6988,Raymond Calais,Raymond,Calais,LAR,RB,188,Active,raymondcalais,30,1998-04-02,68,NA,2,32915,411,Louisiana,14625,24,TRUE,21855,NA,NA,924768,NA,NA,NA
6519,Darrius Shepherd,Darrius,Shepherd,DEN,WR,186,Active,darriusshepherd,38,1995-11-01,71,3120588,3,32378,9999999,North Dakota State,13924,26,TRUE,21513,NA,NA,831003,831003,NA,NA
6126,Irv Smith,Irv,Smith,MIN,TE,240,Active,irvsmith,84,1998-08-09,74,4040980,3,31882,137,Alabama,13583,24,TRUE,20949,Questionable,14052,944428,944428,NA,NA
6970,Stephen Sullivan,Stephen,Sullivan,CAR,TE,245,Active,stephensullivan,84,1996-11-28,77,4035426,2,32921,9999999,LSU,14570,25,TRUE,21865,NA,NA,910808,NA,NA,NA
8155,Breece Hall,Breece,Hall,NYJ,RB,220,Active,breecehall,20,2001-05-31,73,NA,0,NA,29,Iowa State,15810,21,TRUE,NA,NA,NA,1162537,NA,NA,NA
4018,Joe Mixon,Joe,Mixon,CIN,RB,220,Active,joemixon,28,1996-07-24,73,3116385,5,30161,10,Oklahoma,11707,26,TRUE,18858,NA,12147,820727,820727,NA,NA
7092,Chris Finke,Chris,Finke,CHI,WR,186,Active,chrisfinke,17,1996-05-02,69,NA,2,33196,308,Notre Dame,14637,26,TRUE,21966,NA,NA,884566,NA,NA,NA
5955,Hunter Renfrow,Hunter,Renfrow,LV,WR,185,Active,hunterrenfrow,13,1995-12-21,70,3135321,3,31981,89,Clemson,13749,26,TRUE,20924,NA,14062,841649,841649,NA,NA
6885,Ke'Shawn Vaughn,Ke'Shawn,Vaughn,TB,RB,214,Active,keshawnvaughn,21,1997-05-04,70,3917612,2,32746,291,Vanderbilt,14557,25,TRUE,21788,NA,NA,877807,NA,NA,NA
8559,Josh Babicz,Josh,Babicz,CAR,TE,240,Active,joshbabicz,87,NA,78,NA,0,NA,9999999,North Dakota State,16503,NA,TRUE,NA,Questionable,NA,1067859,NA,NA,NA
4152,Marlon Mack,Marlon,Mack,HOU,RB,212,Active,marlonmack,2,1996-03-07,72,3139605,5,30256,137,South Florida,11765,26,TRUE,18998,NA,12308,840760,840760,NA,NA
7589,Ian Book,Ian,Book,NO,QB,206,Active,ianbook,16,1998-03-30,72,NA,1,NA,306,Notre Dame,15368,24,TRUE,NA,NA,NA,946092,NA,NA,NA
7607,Michael Carter,Michael,Carter,NYJ,RB,201,Active,michaelcarter,32,1999-05-07,68,NA,1,NA,114,North Carolina,15273,23,TRUE,NA,NA,NA,976329,NA,NA,NA
8878,Jared Scott,Jared,Scott,CAR,TE,240,Active,jaredscott,43,1999-05-10,77,NA,0,NA,9999999,Idaho State,16586,23,TRUE,NA,NA,NA,1062841,NA,NA,NA
8251,Calvin Jackson,Calvin,Jackson,NYJ,WR,193,Active,calvinjackson,9,NA,69,NA,0,NA,9999999,Washington State,15817,NA,TRUE,NA,NA,NA,1129846,NA,NA,NA
4335,PJ Walker,PJ,Walker,CAR,QB,210,Active,pjwalker,11,1995-02-26,71,3051308,5,30538,496,Temple,12371,27,TRUE,19191,NA,12666,749164,749164,NA,NA
5130,Auden Tate,Auden,Tate,ATL,WR,228,Active,audentate,19,1997-02-03,77,3921564,4,31223,610,Florida State,12569,25,TRUE,20057,NA,13352,883459,883459,NA,NA
5001,Dalton Schultz,Dalton,Schultz,DAL,TE,244,Active,daltonschultz,86,1996-07-11,77,3117256,4,31107,58,Stanford,12514,26,TRUE,19920,NA,13198,830523,830523,NA,NA
1426,DeAndre Hopkins,DeAndre,Hopkins,ARI,WR,212,Inactive,deandrehopkins,10,1992-06-06,73,15795,9,26650,74,Clemson,8619,30,TRUE,14986,Sus,8404,560241,560241,NA,NA
PHI,Philadelphia Eagles,Philadelphia,Eagles,PHI,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
4054,Mo Alie-Cox,Mo,Alie-Cox,IND,TE,267,Active,moaliecox,81,1993-09-19,77,2998565,5,30112,246,VCU,12196,28,TRUE,18900,NA,12221,712506,712506,NA,NA
4750,Lance Lenoir,Lance,Lenoir,PHI,WR,201,Active,lancelenoir,34,1995-02-09,72,3049249,5,30899,9999999,Western Illinois,12287,27,TRUE,19668,NA,NA,748115,748115,NA,NA
5260,Vyncint Smith,Vyncint,Smith,TB,WR,195,Active,vyncintsmith,81,1996-06-09,75,3155188,4,31588,9999999,Limestone,12979,26,TRUE,20295,NA,NA,850603,850603,NA,NA
6694,D'Ernest Johnson,D'Ernest,Johnson,CLE,RB,208,Active,dernestjohnson,30,1996-02-27,70,3139602,3,32608,232,South Florida,12678,26,TRUE,21593,NA,NA,839043,839043,NA,NA
7287,Josh Hammond,Josh,Hammond,NE,WR,194,Active,joshhammond,80,1998-07-24,72,4034944,2,33127,9999999,Florida,14784,24,TRUE,22283,NA,NA,910379,NA,NA,NA
5773,Khadarel Hodge,Khadarel,Hodge,ATL,WR,183,Active,khadarelhodge,12,1995-01-03,71,3047876,4,31769,9999999,Prairie View A&M,13418,27,TRUE,20679,NA,NA,757521,757521,NA,NA
4351,Tim Patrick,Tim,Patrick,DEN,WR,212,Inactive,timpatrick,81,1993-11-23,76,3134353,5,30511,174,Utah,12061,28,TRUE,19207,IR,12501,838179,838179,NA,NA
4274,David Moore,David,Moore,CHI,WR,219,Active,davidmoore,18,1995-01-15,72,4212909,5,30339,655,East Central,12216,27,TRUE,19120,Questionable,12427,1049915,1049915,NA,NA
7439,Tommy Hudson,Tommy,Hudson,TEN,TE,255,Active,tommyhudson,89,1997-02-22,77,3675550,2,33340,9999999,Arizona State,15159,25,TRUE,22418,NA,NA,865636,NA,NA,NA
3445,Marcus Johnson,Marcus,Johnson,SF,WR,207,Active,marcusjohnson,6,1994-08-05,73,2971718,6,29678,9999999,Texas,11534,28,TRUE,18209,NA,NA,691348,691348,NA,NA
6146,Kaden Smith,Kaden,Smith,NYG,TE,249,Inactive,kadensmith,82,1997-04-24,77,4044452,3,32008,9999999,Stanford,13516,24,TRUE,20946,Questionable,NA,924018,924018,NA,NA
5126,Austin Proehl,Austin,Proehl,NYG,WR,175,Active,austinproehl,87,1996-06-17,70,3116680,4,31225,9999999,North Carolina,13016,26,TRUE,20052,NA,NA,823135,823135,NA,NA
JAX,Jacksonville Jaguars,Jacksonville,Jaguars,JAX,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
1689,Adam Thielen,Adam,Thielen,MIN,WR,200,Active,adamthielen,19,1990-08-22,74,16460,9,27277,70,Minnesota State,8986,31,TRUE,15534,NA,9054,733643,733643,NA,NA
8424,Kevin Marks,Kevin,Marks,LAC,RB,200,Active,kevinmarks,39,NA,71,NA,0,NA,9999999,Buffalo,16316,NA,TRUE,NA,NA,NA,1067140,NA,NA,NA
6659,Craig Reynolds,Craig,Reynolds,DET,RB,216,Active,craigreynolds,46,1996-06-15,71,4421446,3,32596,556,Kutztown,13960,26,TRUE,21564,NA,NA,1167356,1167356,NA,NA
6786,CeeDee Lamb,CeeDee,Lamb,DAL,WR,189,Active,ceedeelamb,88,1999-04-08,74,4241389,2,32687,14,Oklahoma,14411,23,TRUE,21679,NA,NA,1062020,NA,NA,NA
3258,Nick Vannett,Nick,Vannett,NO,TE,261,Active,nickvannett,81,1993-03-06,78,2576399,6,29328,9999999,Ohio State,10949,29,TRUE,18019,NA,11329,606488,606488,NA,NA
6895,Quintez Cephus,Quintez,Cephus,DET,WR,208,Active,quintezcephus,87,1998-04-01,73,4035793,2,32836,602,Wisconsin,14466,24,TRUE,21729,Questionable,NA,924362,NA,NA,NA
8202,Michael Woods,Michael,Woods,CLE,WR,204,Active,michaelwoods,12,2000-03-19,73,NA,0,NA,9999999,Oklahoma,16030,22,TRUE,NA,Questionable,NA,1106846,NA,NA,NA
6826,Cole Kmet,Cole,Kmet,CHI,TE,260,Active,colekmet,85,1999-03-10,78,4258595,2,32713,116,Notre Dame,14436,23,TRUE,21772,Questionable,NA,1066765,NA,NA,NA
5927,Terry McLaurin,Terry,McLaurin,WAS,WR,210,Active,terrymclaurin,17,1995-09-15,72,3121422,3,31908,39,Ohio State,13536,26,TRUE,20873,NA,14121,836116,836116,NA,NA
7918,A.J. Rose,A.J.,Rose,LAR,RB,212,Active,ajrose,24,1997-10-14,73,NA,1,NA,9999999,Kentucky,15350,24,TRUE,NA,NA,NA,920059,NA,NA,NA
7496,Nick Westbrook-Ikhine,Nick,Westbrook-Ikhine,TEN,WR,211,Active,nickwestbrookikhine,15,1997-03-21,74,3929785,2,33348,263,Indiana,14750,25,TRUE,21734,NA,NA,883259,NA,NA,NA
7610,Trey Lance,Trey,Lance,SF,QB,224,Active,treylance,5,2000-05-09,76,NA,1,NA,57,North Dakota State,15198,22,TRUE,NA,NA,NA,1130975,NA,NA,NA
8189,Trestan Ebner,Trestan,Ebner,CHI,RB,206,Active,trestanebner,31,1999-01-02,71,NA,0,NA,554,Baylor,15988,23,TRUE,NA,NA,NA,1066869,NA,NA,NA
6075,Jesper Horsted,Jesper,Horsted,LV,TE,237,Active,jesperhorsted,80,1997-02-27,75,3940587,3,32576,9999999,Princeton,13639,25,TRUE,20812,NA,NA,881708,881708,NA,NA
8539,Seth Green,Seth,Green,HOU,TE,240,Active,sethgreen,87,NA,76,NA,0,NA,9999999,Houston,16327,NA,TRUE,NA,NA,NA,911219,NA,NA,NA
5916,Darrell Henderson,Darrell,Henderson,LAR,RB,208,Active,darrellhenderson,27,1997-08-19,68,4039359,3,31902,130,Memphis,13450,24,TRUE,20798,NA,14039,914372,914372,NA,NA
2214,Cameron Brate,Cameron,Brate,TB,TE,245,Active,cameronbrate,84,1991-07-03,77,17453,8,28267,213,Harvard,10008,31,TRUE,16593,NA,10193,552926,552926,NA,NA
1895,AJ McCarron,AJ,McCarron,ATL,QB,220,Inactive,ajmccarron,5,1990-09-13,75,16810,8,27692,9999999,Alabama,9319,31,TRUE,16116,NA,9290,508649,508649,NA,NA
5432,Cam Sims,Cam,Sims,WAS,WR,220,Active,camsims,89,1996-01-06,77,3115314,4,31405,9999999,Alabama,13101,26,TRUE,20529,NA,NA,824541,824541,NA,NA
7741,Caleb Huntley,Caleb,Huntley,ATL,RB,229,Active,calebhuntley,42,1998-09-15,70,NA,1,NA,9999999,Ball State,15239,23,TRUE,NA,NA,NA,1058693,NA,NA,NA
GB,Green Bay Packers,Green Bay,Packers,GB,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
6853,Van Jefferson,Van,Jefferson,LAR,WR,200,Active,vanjefferson,12,1996-07-26,73,3930066,2,32727,179,Florida,14430,26,TRUE,21739,Questionable,NA,884080,NA,NA,NA
7427,Tyler Mabry,Tyler,Mabry,SEA,TE,247,Active,tylermabry,85,1996-11-21,75,3916587,2,33286,9999999,Maryland,14928,25,TRUE,22407,NA,NA,881056,NA,NA,NA
